Name,Link,ReleaseDate,ReleasePrice,CurrentDate,CurrentPrice
GeForce GT 525M,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GT+525M&id=89,,,,
Radeon HD 7620G,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7620G&id=309,,,,
Radeon HD 8550G + 8600M Dual,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+8550G+%2B+8600M+Dual&id=2628,,,,
Radeon HD 7540D + HD 6450 Dual,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7540D+%2B+HD+6450+Dual&id=2851,,,,
GeForce GT 420M,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GT+420M&id=1421,,,,
GeForce GT 425M,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GT+425M&id=1422,,,,
Radeon HD 7640G,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7640G&id=310,,,,
Radeon HD 8550G,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+8550G&id=2583,,,,
Radeon R5 310,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+R5+310&id=3391,,,,
Radeon HD 7600G + 7450M Dual,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7600G+%2B+7450M+Dual&id=2501,,,,
Radeon HD 7520G + 7600M Dual,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7520G+%2B+7600M+Dual&id=2236,,,,
Radeon HD 8450G + 8670M Dual,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+8450G+%2B+8670M+Dual&id=2625,,,,
Radeon HD 7640G + HD 7400M Dual,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7640G+%2B+HD+7400M+Dual&id=2978,,,,
Radeon HD 7640G + 7610M Dual,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7640G+%2B+7610M+Dual&id=2677,,,,
Radeon HD 7640G + HD 8500M N HD 8500M Dual,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7640G+%2B+HD+8500M+N+HD+8500M+Dual&id=2718,,,,
Radeon HD 7640G + HD 8570M Dual,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7640G+%2B+HD+8570M+Dual&id=2889,,,,
Mobility Radeon HD 4250,https://www.videocardbenchmark.net/gpu.php?gpu=Mobility+Radeon+HD+4250&id=495,,,,
Radeon HD 7600G + 6400M Dual,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7600G+%2B+6400M+Dual&id=2598,,,,
Radeon HD 8450G + 8750M Dual,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+8450G+%2B+8750M+Dual&id=2667,,,,
Radeon HD 8450G + 8600M Dual,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+8450G+%2B+8600M+Dual&id=2771,,,,
Radeon HD 8570D + HD8490 Dual,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+8570D+%2B+HD8490+Dual&id=3406,,,,
Mobility Radeon HD 5650,https://www.videocardbenchmark.net/gpu.php?gpu=Mobility+Radeon+HD+5650&id=521,,,,
Radeon HD 7520G + 7670M Dual,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7520G+%2B+7670M+Dual&id=302,,,,
PHDGD Ivy 5,https://www.videocardbenchmark.net/gpu.php?gpu=PHDGD+Ivy+5&id=4184,,,,
Radeon HD 7520G + HD 7400M Dual,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7520G+%2B+HD+7400M+Dual&id=3361,,,,
Radeon 3015e,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+3015e&id=4713,,,,
Radeon HD 7640G N HD 7640G + HD 8570M Dual,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7640G+N+HD+7640G+%2B+HD+8570M+Dual&id=2762,,,,
Radeon HD 7640G + 6400M Dual,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7640G+%2B+6400M+Dual&id=2301,,,,
RADEON HD6530D,https://www.videocardbenchmark.net/gpu.php?gpu=RADEON+HD6530D&id=329,,,,
Radeon HD 7640G + 7470M Dual,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7640G+%2B+7470M+Dual&id=311,,,,
Radeon R5 230,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+R5+230&id=3885,,,,
Radeon HD 7640G + 7400M Dual,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7640G+%2B+7400M+Dual&id=2442,,,,
Radeon HD 5550,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+5550&id=603,,,,
Radeon HD 8470D,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+8470D&id=2565,,,,
GeForce 800A,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+800A&id=3356,,,,
Radeon R4,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+R4&id=2902,,,,
Radeon HD 7520G N HD 7520G + HD 7500/7600 7500/760,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7520G+N+HD+7520G+%2B+HD+7500%2F7600+7500%2F760&id=2691,,,,
Radeon HD 8350G,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+8350G&id=2580,,,,
GeForce 810M,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+810M&id=3005,,,,
Radeon HD 7520G + 7470M Dual,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7520G+%2B+7470M+Dual&id=2373,,,,
Radeon HD 7520G + 8750M Dual,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7520G+%2B+8750M+Dual&id=3092,,,,
Radeon HD 7520G + HD 8600/8700M Dual,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7520G+%2B+HD+8600%2F8700M+Dual&id=2970,,,,
GeForce 610M,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+610M&id=2125,,,,
Radeon HD 8690A,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+8690A&id=3026,,,,
Intel UHD Graphics 605,https://www.videocardbenchmark.net/gpu.php?gpu=Intel+UHD+Graphics+605&id=3861,,,,
GeForce GT 620,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GT+620&id=1429,,,,
Radeon HD 8450G,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+8450G&id=2595,,,,
IncrediblE HD 4000,https://www.videocardbenchmark.net/gpu.php?gpu=IncrediblE+HD+4000&id=3655,,,,
Radeon HD 7600G,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7600G&id=2290,,,,
Radeon HD 7520G + 7610M Dual,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7520G+%2B+7610M+Dual&id=2624,,,,
GeForce 810M,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+810M&id=3005,,,,
NVS 315,https://www.videocardbenchmark.net/gpu.php?gpu=NVS+315&id=2808,,,,
Intel Media Accelerator HD,https://www.videocardbenchmark.net/gpu.php?gpu=Intel+Media+Accelerator+HD&id=957,,,,
Radeon HD 7620G N HD 7620G + HD 8600M N HD 8600M D,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7620G+N+HD+7620G+%2B+HD+8600M+N+HD+8600M+D&id=2751,,,,
Radeon HD 7520G N HD 7520G + HD 7600M N HD 7600M D,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7520G+N+HD+7520G+%2B+HD+7600M+N+HD+7600M+D&id=2748,,,,
Radeon HD 7520G + 7500/7600 Dual,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7520G+%2B+7500%2F7600+Dual&id=2741,,,,
Radeon HD 7660G + HD 7600M N HD 7600M Dual,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7660G+%2B+HD+7600M+N+HD+7600M+Dual&id=2901,,,,
Radeon HD 7540D,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7540D&id=2166,,,,
Radeon HD 6620G,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+6620G&id=40,,,,
GRID K160Q,https://www.videocardbenchmark.net/gpu.php?gpu=GRID+K160Q&id=3458,,,,
Radeon HD 6530D,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+6530D&id=109,,,,
Radeon HD 8280E,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+8280E&id=2799,,,,
Radeon HD 8410G,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+8410G&id=2848,,,,
Radeon HD 7600G + 7550M Dual,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7600G+%2B+7550M+Dual&id=2855,,,,
Radeon HD 7520G,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7520G&id=301,,,,
M880G with Mobility Radeon HD 4250,https://www.videocardbenchmark.net/gpu.php?gpu=M880G+with+Mobility+Radeon+HD+4250&id=121,,,,
Radeon HD 8490,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+8490&id=2841,,,,
Mobility Radeon HD 5000 Serisi,https://www.videocardbenchmark.net/gpu.php?gpu=Mobility+Radeon+HD+5000+Serisi&id=2516,,,,
Radeon HD 7470,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7470&id=298,,,,
GeForce GT 625,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GT+625&id=2563,,,,
GeForce GTS 250,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GTS+250&id=29,,,,
Radeon R3,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+R3&id=2914,,,,
Radeon HD 8400,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+8400&id=2582,,,,
GeForce GT 520M,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GT+520M&id=70,,,,
Radeon HD 7600G + 7500M/7600M Dual,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7600G+%2B+7500M%2F7600M+Dual&id=2508,,,,
GeForce GT 520,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GT+520&id=1425,,,,
GeForce GT 420,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GT+420&id=1420,,,,
IncrediblE HD,https://www.videocardbenchmark.net/gpu.php?gpu=IncrediblE+HD&id=3480,,,,
Radeon R5 235,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+R5+235&id=2826,,,,
Radeon HD 7520G + 7650M Dual,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7520G+%2B+7650M+Dual&id=2689,,,,
GeForce GT 705,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GT+705&id=2952,,,,
GeForce GT 610,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GT+610&id=33,,,,
Radeon HD 8400E,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+8400E&id=2775,,,,
Intel HD 505,https://www.videocardbenchmark.net/gpu.php?gpu=Intel+HD+505&id=4143,,,,
GRID K120Q,https://www.videocardbenchmark.net/gpu.php?gpu=GRID+K120Q&id=3384,,,,
Intel UHD Graphics 600,https://www.videocardbenchmark.net/gpu.php?gpu=Intel+UHD+Graphics+600&id=3876,,,,
Radeon R5E,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+R5E&id=2904,,,,
Radeon HD 7600G + 8500M/8700M Dual,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7600G+%2B+8500M%2F8700M+Dual&id=2746,,,,
GeForce GT 520MX,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GT+520MX&id=2144,,,,
NVS 4200M,https://www.videocardbenchmark.net/gpu.php?gpu=NVS+4200M&id=117,,,,
SUMO 9644,https://www.videocardbenchmark.net/gpu.php?gpu=SUMO+9644&id=1920,,,,
GRID K180Q,https://www.videocardbenchmark.net/gpu.php?gpu=GRID+K180Q&id=3194,,,,
Radeon HD 6520G,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+6520G&id=52,,,,
RADEON HD6410D,https://www.videocardbenchmark.net/gpu.php?gpu=RADEON+HD6410D&id=328,,,,
Radeon HD 7580D,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7580D&id=2533,,,,
Radeon HD 7500G,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7500G&id=300,,,,
Radeon HD 7450A,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7450A&id=331,,,,
Radeon E6460,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+E6460&id=3364,,,,
Radeon HD 8280,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+8280&id=2810,,,,
Radeon HD 8470,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+8470&id=2645,,,,
Radeon HD 6450A,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+6450A&id=268,,,,
Radeon HD 8310E,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+8310E&id=3279,,,,
Radeon HD 7420G,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7420G&id=2305,,,,
Radeon HD 8370D,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+8370D&id=2712,,,,
Matrox G200eR WDDM 2.0,https://www.videocardbenchmark.net/gpu.php?gpu=Matrox+G200eR+WDDM+2.0&id=3692,,,,
Radeon HD 8330,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+8330&id=2627,,,,
Radeon HD 8330E,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+8330E&id=2709,,,,
Qualcomm Adreno 540 GPU,https://www.videocardbenchmark.net/gpu.php?gpu=Qualcomm+Adreno+540+GPU&id=4363,,,,
Radeon HD 7640G + HD 7600M N HD 7600M Dual,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7640G+%2B+HD+7600M+N+HD+7600M+Dual&id=2770,,,,
NVS 310,https://www.videocardbenchmark.net/gpu.php?gpu=NVS+310&id=2195,,,,
GeForce 605,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+605&id=1180,,,,
Radeon HD 6470M,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+6470M&id=107,,,,
Radeon HD 7450,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7450&id=297,,,,
Radeon HD 7480D,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7480D&id=2193,,,,
Radeon HD 7400G,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7400G&id=2333,,,,
Radeon HD 8280G,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+8280G&id=2512,,,,
Radeon HD 8250,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+8250&id=2541,,,,
Radeon R2,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+R2&id=2915,,,,
Radeon HD 6430M,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+6430M&id=2416,,,,
GeForce 410M,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+410M&id=1178,,,,
Radeon HD 7660D + HD 7400 Dual,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7660D+%2B+HD+7400+Dual&id=3307,,,,
Radeon HD 8240,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+8240&id=2653,,,,
GeForce 800M,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+800M&id=3015,,,,
GeForce 510,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+510&id=1179,,,,
Radeon HD 6480G,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+6480G&id=270,,,,
Intel 4th Generation Haswell HD,https://www.videocardbenchmark.net/gpu.php?gpu=Intel+4th+Generation+Haswell+HD&id=3730,,,,
Radeon HD 6410D,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+6410D&id=266,,,,
Matrox G200eh WDDM 2.0,https://www.videocardbenchmark.net/gpu.php?gpu=Matrox+G200eh+WDDM+2.0&id=3723,,,,
Radeon HD 6450,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+6450&id=267,,,,
PHDGD Ivy 4,https://www.videocardbenchmark.net/gpu.php?gpu=PHDGD+Ivy+4&id=3608,,,,
Radeon R5 M435,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+R5+M435&id=3956,,,,
RADEON HD6370D,https://www.videocardbenchmark.net/gpu.php?gpu=RADEON+HD6370D&id=327,,,,
Intel HD 500,https://www.videocardbenchmark.net/gpu.php?gpu=Intel+HD+500&id=4145,,,,
Intel HD manual-gen9_2015-133271,https://www.videocardbenchmark.net/gpu.php?gpu=Intel+HD+manual-gen9_2015-133271&id=3764,,,,
Radeon 520,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+520&id=3797,,,,
Matrox G200e WDDM 1.2,https://www.videocardbenchmark.net/gpu.php?gpu=Matrox+G200e+WDDM+1.2&id=2674,,,,
Matrox G200eR WDDM 1.2,https://www.videocardbenchmark.net/gpu.php?gpu=Matrox+G200eR+WDDM+1.2&id=2919,,,,
A6 Micro-6500T Quad-Core APU with RadeonR4,https://www.videocardbenchmark.net/gpu.php?gpu=A6+Micro-6500T+Quad-Core+APU+with+RadeonR4&id=3424,,,,
Radeon R3E,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+R3E&id=3118,,,,
Radeon R2E,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+R2E&id=2900,,,,
Radeon HD 6370D,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+6370D&id=263,,,,
GeForce GT 415M,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GT+415M&id=1419,,,,
Mobility Radeon. HD 5470,https://www.videocardbenchmark.net/gpu.php?gpu=Mobility+Radeon.+HD+5470&id=2488,,,,
Mobility Radeon HD 5470,https://www.videocardbenchmark.net/gpu.php?gpu=Mobility+Radeon+HD+5470&id=58,,,,
Radeon HD 8210,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+8210&id=2575,,,,
Matrox G200eW,https://www.videocardbenchmark.net/gpu.php?gpu=Matrox+G200eW&id=998,,,,
Radeon HD 7340,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7340&id=295,,,,
Radeon R5 M320,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+R5+M320&id=3313,,,,
Radeon HD 5470,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+5470&id=3055,,,,
Radeon HD 6380G,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+6380G&id=265,,,,
Radeon HD 7340M,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7340M&id=2170,,,,
Mobility Radeon HD 5450,https://www.videocardbenchmark.net/gpu.php?gpu=Mobility+Radeon+HD+5450&id=516,,,,
Radeon HD 6320,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+6320&id=258,,,,
Matrox G200eW WDDM 1.2,https://www.videocardbenchmark.net/gpu.php?gpu=Matrox+G200eW+WDDM+1.2&id=2823,,,,
Radeon HD 8350,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+8350&id=2707,,,,
Radeon HD 7350,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7350&id=296,,,,
Radeon HD 7310,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7310&id=294,,,,
Radeon HD 6230,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+6230&id=2715,,,,
RADEON HD 6350,https://www.videocardbenchmark.net/gpu.php?gpu=RADEON+HD+6350&id=262,,,,
Radeon HD 7340G,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7340G&id=2299,,,,
Radeon HD 8180,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+8180&id=2668,,,,
Radeon HD 6310,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+6310&id=13,,,,
Qualcomm Adreno 618 GPU,https://www.videocardbenchmark.net/gpu.php?gpu=Qualcomm+Adreno+618+GPU&id=4368,,,,
Matrox G200eR,https://www.videocardbenchmark.net/gpu.php?gpu=Matrox+G200eR&id=2673,,,,
Radeon HD 6320 Graphic,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+6320+Graphic&id=259,,,,
Radeon HD 6320M,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+6320M&id=260,,,,
Radeon E6465,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+E6465&id=3995,,,,
Matrox G200eh WDDM 1.2,https://www.videocardbenchmark.net/gpu.php?gpu=Matrox+G200eh+WDDM+1.2&id=2942,,,,
Quadro FX 580,https://www.videocardbenchmark.net/gpu.php?gpu=Quadro+FX+580&id=1608,,,,
Radeon HD 7310G,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7310G&id=2852,,,,
Matrox G200eh,https://www.videocardbenchmark.net/gpu.php?gpu=Matrox+G200eh&id=2705,,,,
Radeon HD 7310 - Carte graphique,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7310+-+Carte+graphique&id=2922,,,,
Radeon HD 7290,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7290&id=2315,,,,
FirePro 2460,https://www.videocardbenchmark.net/gpu.php?gpu=FirePro+2460&id=237,,,,
GeForce 8400 GS,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+8400+GS&id=73,,,,
Mobility Radeon HD 5430,https://www.videocardbenchmark.net/gpu.php?gpu=Mobility+Radeon+HD+5430&id=515,,,,
Radeon HD 6290,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+6290&id=254,,,,
Radeon HD 7310M,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7310M&id=2217,,,,
Radeon HD 7290M,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7290M&id=2958,,,,
GeForce 9500 GT,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+9500+GT&id=1304,,,,
Radeon HD 6290M,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+6290M&id=255,,,,
Quadro FX 880M,https://www.videocardbenchmark.net/gpu.php?gpu=Quadro+FX+880M&id=1612,,,,
Radeon HD 5450,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+5450&id=7,,,,
Radeon HD 6250,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+6250&id=252,,,,
Radeon HD 6300M,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+6300M&id=256,,,,
FirePro 2270,https://www.videocardbenchmark.net/gpu.php?gpu=FirePro+2270&id=115,,,,
Quadro FX 570,https://www.videocardbenchmark.net/gpu.php?gpu=Quadro+FX+570&id=1606,,,,
Radeon R5 220,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+R5+220&id=3123,,,,
Radeon HD 8350,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+8350&id=2707,,,,
Radeon HD 7350,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7350&id=296,,,,
Red Hat QXL controller,https://www.videocardbenchmark.net/gpu.php?gpu=Red+Hat+QXL+controller&id=3314,,,,
GeForce GT 220,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GT+220&id=72,26 Apr 11,49.99,14 Mar 20,39.99
GeForce 8600 GT,https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+8600+GT&id=64,13 Mar 20,189,30 Mar 22,119.99
ZX Chrome 645/640 GPU,https://www.videocardbenchmark.net/gpu.php?gpu=ZX+Chrome+645%2F640+GPU&id=3697,,,,
VIA/S3G Chrome 645/640 GPU,https://www.videocardbenchmark.net/gpu.php?gpu=VIA%2FS3G+Chrome+645%2F640+GPU&id=1962,,,,
VIA/S3G C-645/640 GPU,https://www.videocardbenchmark.net/gpu.php?gpu=VIA%2FS3G+C-645%2F640+GPU&id=4155,,,,
QXL KMDOD,https://www.videocardbenchmark.net/gpu.php?gpu=QXL+KMDOD&id=2946,,,,
Radeon HD 3200,https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+3200&id=46,,,,
ION,https://www.videocardbenchmark.net/gpu.php?gpu=ION&id=1515,,,,
Intel Media Accelerator 3150,https://www.videocardbenchmark.net/gpu.php?gpu=Intel+Media+Accelerator+3150&id=953,,,,
